STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,GBR,United Kingdom,TUD,Trade union density,PT_SAL,Percentage of employees,2019,,23.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FRA,France,TUD,Trade union density,PT_SAL,Percentage of employees,1960,,20,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FRA,France,TUD,Trade union density,PT_SAL,Percentage of employees,1961,,20.700001,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FRA,France,TUD,Trade union density,PT_SAL,Percentage of employees,1962,,19.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FRA,France,TUD,Trade union density,PT_SAL,Percentage of employees,1963,,20.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FRA,France,TUD,Trade union density,PT_SAL,Percentage of employees,1964,,20.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FRA,France,TUD,Trade union density,PT_SAL,Percentage of employees,1965,,19.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FRA,France,TUD,Trade union density,PT_SAL,Percentage of employees,1966,,19.299999,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FRA,France,TUD,Trade union density,PT_SAL,Percentage of employees,1967,,19.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FRA,France,TUD,Trade union density,PT_SAL,Percentage of employees,1968,,20.799999,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FRA,France,TUD,Trade union density,PT_SAL,Percentage of employees,1969,,22.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FRA,France,TUD,Trade union density,PT_SAL,Percentage of employees,1970,,22.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FRA,France,TUD,Trade union density,PT_SAL,Percentage of employees,1971,,22,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FRA,France,TUD,Trade union density,PT_SAL,Percentage of employees,1972,,22,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FRA,France,TUD,Trade union density,PT_SAL,Percentage of employees,1973,,22.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FRA,France,TUD,Trade union density,PT_SAL,Percentage of employees,1974,,22.200001,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FRA,France,TUD,Trade union density,PT_SAL,Percentage of employees,1975,,22.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FRA,France,TUD,Trade union density,PT_SAL,Percentage of employees,1976,,21.700001,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FRA,France,TUD,Trade union density,PT_SAL,Percentage of employees,1977,,21.700001,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FRA,France,TUD,Trade union density,PT_SAL,Percentage of employees,1978,,20.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FRA,France,TUD,Trade union density,PT_SAL,Percentage of employees,1979,,19.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FRA,France,TUD,Trade union density,PT_SAL,Percentage of employees,1980,,18.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FRA,France,TUD,Trade union density,PT_SAL,Percentage of employees,1981,,18.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FRA,France,TUD,Trade union density,PT_SAL,Percentage of employees,1982,,17.299999,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FRA,France,TUD,Trade union density,PT_SAL,Percentage of employees,1983,,16.299999,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FRA,France,TUD,Trade union density,PT_SAL,Percentage of employees,1984,,15.2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FRA,France,TUD,Trade union density,PT_SAL,Percentage of employees,1985,,13.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FRA,France,TUD,Trade union density,PT_SAL,Percentage of employees,1986,,12.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FRA,France,TUD,Trade union density,PT_SAL,Percentage of employees,1987,,12.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FRA,France,TUD,Trade union density,PT_SAL,Percentage of employees,1988,,11.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FRA,France,TUD,Trade union density,PT_SAL,Percentage of employees,1989,,10.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FRA,France,TUD,Trade union density,PT_SAL,Percentage of employees,1990,,10.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FRA,France,TUD,Trade union density,PT_SAL,Percentage of employees,1991,,10.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FRA,France,TUD,Trade union density,PT_SAL,Percentage of employees,1992,,10.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FRA,France,TUD,Trade union density,PT_SAL,Percentage of employees,1993,,10,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FRA,France,TUD,Trade union density,PT_SAL,Percentage of employees,1996,,10.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FRA,France,TUD,Trade union density,PT_SAL,Percentage of employees,1997,,10.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FRA,France,TUD,Trade union density,PT_SAL,Percentage of employees,1998,,10.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FRA,France,TUD,Trade union density,PT_SAL,Percentage of employees,1999,,10.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FRA,France,TUD,Trade union density,PT_SAL,Percentage of employees,2000,,10.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FRA,France,TUD,Trade union density,PT_SAL,Percentage of employees,2001,,10.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FRA,France,TUD,Trade union density,PT_SAL,Percentage of employees,2002,,10.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FRA,France,TUD,Trade union density,PT_SAL,Percentage of employees,2003,,10.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FRA,France,TUD,Trade union density,PT_SAL,Percentage of employees,2004,,10.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FRA,France,TUD,Trade union density,PT_SAL,Percentage of employees,2005,,10.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FRA,France,TUD,Trade union density,PT_SAL,Percentage of employees,2008,,10.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FRA,France,TUD,Trade union density,PT_SAL,Percentage of employees,2010,,10.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FRA,France,TUD,Trade union density,PT_SAL,Percentage of employees,2013,,11,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FRA,France,TUD,Trade union density,PT_SAL,Percentage of employees,2016,,10.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,CZE,Czechia,TUD,Trade union density,PT_SAL,Percentage of employees,1993,,67.199997,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,CZE,Czechia,TUD,Trade union density,PT_SAL,Percentage of employees,1994,,53.200001,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,CZE,Czechia,TUD,Trade union density,PT_SAL,Percentage of employees,1995,,44.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,CZE,Czechia,TUD,Trade union density,PT_SAL,Percentage of employees,1996,,40.400002,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,CZE,Czechia,TUD,Trade union density,PT_SAL,Percentage of employees,1997,,37.599998,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,CZE,Czechia,TUD,Trade union density,PT_SAL,Percentage of employees,1998,,32.099998,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,CZE,Czechia,TUD,Trade union density,PT_SAL,Percentage of employees,1999,,30,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,CZE,Czechia,TUD,Trade union density,PT_SAL,Percentage of employees,2000,,27.200001,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,CZE,Czechia,TUD,Trade union density,PT_SAL,Percentage of employees,2001,,23.799999,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,CZE,Czechia,TUD,Trade union density,PT_SAL,Percentage of employees,2002,,22.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,CZE,Czechia,TUD,Trade union density,PT_SAL,Percentage of employees,2003,,22.299999,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,CZE,Czechia,TUD,Trade union density,PT_SAL,Percentage of employees,2004,,20.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,CZE,Czechia,TUD,Trade union density,PT_SAL,Percentage of employees,2005,,19.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,CZE,Czechia,TUD,Trade union density,PT_SAL,Percentage of employees,2006,,18.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,CZE,Czechia,TUD,Trade union density,PT_SAL,Percentage of employees,2007,,17.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,CZE,Czechia,TUD,Trade union density,PT_SAL,Percentage of employees,2008,,16.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,CZE,Czechia,TUD,Trade union density,PT_SAL,Percentage of employees,2009,,16.700001,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,CZE,Czechia,TUD,Trade union density,PT_SAL,Percentage of employees,2010,,16.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,CZE,Czechia,TUD,Trade union density,PT_SAL,Percentage of employees,2011,,15.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,CZE,Czechia,TUD,Trade union density,PT_SAL,Percentage of employees,2012,,14.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,CZE,Czechia,TUD,Trade union density,PT_SAL,Percentage of employees,2013,,13.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,CZE,Czechia,TUD,Trade union density,PT_SAL,Percentage of employees,2014,,12.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,CZE,Czechia,TUD,Trade union density,PT_SAL,Percentage of employees,2015,,11.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,CZE,Czechia,TUD,Trade union density,PT_SAL,Percentage of employees,2016,,11.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,CZE,Czechia,TUD,Trade union density,PT_SAL,Percentage of employees,2017,,11.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,CZE,Czechia,TUD,Trade union density,PT_SAL,Percentage of employees,2018,,11.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FIN,Finland,TUD,Trade union density,PT_SAL,Percentage of employees,1960,,31.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FIN,Finland,TUD,Trade union density,PT_SAL,Percentage of employees,1961,,31.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FIN,Finland,TUD,Trade union density,PT_SAL,Percentage of employees,1962,,35.299999,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FIN,Finland,TUD,Trade union density,PT_SAL,Percentage of employees,1963,,37.400002,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FIN,Finland,TUD,Trade union density,PT_SAL,Percentage of employees,1964,,37,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FIN,Finland,TUD,Trade union density,PT_SAL,Percentage of employees,1965,,38.299999,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FIN,Finland,TUD,Trade union density,PT_SAL,Percentage of employees,1966,,39.599998,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FIN,Finland,TUD,Trade union density,PT_SAL,Percentage of employees,1967,,40.700001,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FIN,Finland,TUD,Trade union density,PT_SAL,Percentage of employees,1968,,41,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FIN,Finland,TUD,Trade union density,PT_SAL,Percentage of employees,1969,,47.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FIN,Finland,TUD,Trade union density,PT_SAL,Percentage of employees,1970,,51.299999,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FIN,Finland,TUD,Trade union density,PT_SAL,Percentage of employees,1971,,56.200001,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FIN,Finland,TUD,Trade union density,PT_SAL,Percentage of employees,1972,,60.799999,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FIN,Finland,TUD,Trade union density,PT_SAL,Percentage of employees,1973,,61.400002,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FIN,Finland,TUD,Trade union density,PT_SAL,Percentage of employees,1974,,63.200001,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FIN,Finland,TUD,Trade union density,PT_SAL,Percentage of employees,1975,,65.300003,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FIN,Finland,TUD,Trade union density,PT_SAL,Percentage of employees,1976,,67.599998,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FIN,Finland,TUD,Trade union density,PT_SAL,Percentage of employees,1977,,66.699997,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FIN,Finland,TUD,Trade union density,PT_SAL,Percentage of employees,1978,,66.900002,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FIN,Finland,TUD,Trade union density,PT_SAL,Percentage of employees,1979,,68.099998,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FIN,Finland,TUD,Trade union density,PT_SAL,Percentage of employees,1980,,69.400002,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FIN,Finland,TUD,Trade union density,PT_SAL,Percentage of employees,1981,,68.300003,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FIN,Finland,TUD,Trade union density,PT_SAL,Percentage of employees,1982,,68.400002,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FIN,Finland,TUD,Trade union density,PT_SAL,Percentage of employees,1983,,68.800003,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FIN,Finland,TUD,Trade union density,PT_SAL,Percentage of employees,1984,,69,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FIN,Finland,TUD,Trade union density,PT_SAL,Percentage of employees,1985,,69.099998,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FIN,Finland,TUD,Trade union density,PT_SAL,Percentage of employees,1986,,70,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FIN,Finland,TUD,Trade union density,PT_SAL,Percentage of employees,1987,,70.599998,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FIN,Finland,TUD,Trade union density,PT_SAL,Percentage of employees,1988,,72.300003,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FIN,Finland,TUD,Trade union density,PT_SAL,Percentage of employees,1989,,72.800003,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FIN,Finland,TUD,Trade union density,PT_SAL,Percentage of employees,1990,,72.599998,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FIN,Finland,TUD,Trade union density,PT_SAL,Percentage of employees,1991,,75.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FIN,Finland,TUD,Trade union density,PT_SAL,Percentage of employees,1992,,78.400002,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FIN,Finland,TUD,Trade union density,PT_SAL,Percentage of employees,1993,,80.400002,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FIN,Finland,TUD,Trade union density,PT_SAL,Percentage of employees,1994,,79.800003,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FIN,Finland,TUD,Trade union density,PT_SAL,Percentage of employees,1995,,80,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FIN,Finland,TUD,Trade union density,PT_SAL,Percentage of employees,1996,,78.900002,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FIN,Finland,TUD,Trade union density,PT_SAL,Percentage of employees,1997,,78.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FIN,Finland,TUD,Trade union density,PT_SAL,Percentage of employees,1998,,78.599998,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FIN,Finland,TUD,Trade union density,PT_SAL,Percentage of employees,1999,,75.099998,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FIN,Finland,TUD,Trade union density,PT_SAL,Percentage of employees,2000,,74.199997,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FIN,Finland,TUD,Trade union density,PT_SAL,Percentage of employees,2001,,76.599998,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FIN,Finland,TUD,Trade union density,PT_SAL,Percentage of employees,2002,,75.699997,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FIN,Finland,TUD,Trade union density,PT_SAL,Percentage of employees,2003,,74.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FIN,Finland,TUD,Trade union density,PT_SAL,Percentage of employees,2004,,73.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FIN,Finland,TUD,Trade union density,PT_SAL,Percentage of employees,2005,,72.699997,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FIN,Finland,TUD,Trade union density,PT_SAL,Percentage of employees,2006,,71.900002,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FIN,Finland,TUD,Trade union density,PT_SAL,Percentage of employees,2007,,71.099998,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FIN,Finland,TUD,Trade union density,PT_SAL,Percentage of employees,2008,,69.900002,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FIN,Finland,TUD,Trade union density,PT_SAL,Percentage of employees,2009,,72.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FIN,Finland,TUD,Trade union density,PT_SAL,Percentage of employees,2010,,71.400002,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FIN,Finland,TUD,Trade union density,PT_SAL,Percentage of employees,2011,,69.599998,,A,Normal value,0,Units,1,One
